1/17/2019 11:02:25 PM,System.Data.SqlClient.SqlException,"A transport-level error has occurred when receiving results from the server. (provider: Session Provider, error: 19 - Physical connection is not usable)","   at System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   at System.Data.SqlClient.TdsParserStateObject.ReadSniError(TdsParserStateObject stateObj, UInt32 error)
   at System.Data.SqlClient.TdsParserStateObject.ReadSniSyncOverAsync()
   at System.Data.SqlClient.TdsParserStateObject.TryReadNetworkPacket()
   at System.Data.SqlClient.TdsParserStateObject.TryPrepareBuffer()
   at System.Data.SqlClient.TdsParserStateObject.TryReadByte(Byte& value)
   at System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   at System.Data.SqlClient.SqlDataReader.TryConsumeMetaData()
   at System.Data.SqlClient.SqlDataReader.get_MetaData()
   at System.Data.SqlClient.SqlCommand.FinishExecuteReader(SqlDataReader ds, RunBehavior runBehavior, String resetOptionsString, Boolean isInternal, Boolean forDescribeParameterEncryption)
   at System.Data.SqlClient.SqlCommand.RunExecuteReaderTds(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, Boolean async, Int32 timeout, Task& task, Boolean asyncWrite, Boolean inRetry, SqlDataReader ds, Boolean describeParameterEncryptionRequest)
   at System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method, TaskCompletionSource`1 completion, Int32 timeout, Task& task, Boolean& usedCache, Boolean asyncWrite, Boolean inRetry)
   at System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method)
   at System.Data.SqlClient.SqlCommand.ExecuteReader(CommandBehavior behavior, String method)
   at System.Data.Entity.Infrastructure.Interception.InternalDispatcher`1.Dispatch[TTarget,TInterceptionContext,TResult](TTarget target, Func`3 operation, TInterceptionContext interceptionContext, Action`3 executing, Action`3 executed)
   at System.Data.Entity.Infrastructure.Interception.DbCommandDispatcher.Reader(DbCommand command, DbCommandInterceptionContext interceptionContext)
   at System.Data.Entity.Core.EntityClient.Internal.EntityCommandDefinition.ExecuteStoreCommands(EntityCommand entityCommand, CommandBehavior behavior)"
1/17/2019 11:03:34 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/17/2019 11:03:34 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/17/2019 11:21:11 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/17/2019 11:21:11 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/17/2019 11:21:57 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/17/2019 11:21:57 PM,System.ArgumentException,"Job class cannot be null.","   at Quartz.Impl.JobDetailImpl.set_JobType(Type value)
   at Quartz.JobBuilder.Build()
   at Rock.Model.ServiceJobService.BuildQuartzJob(ServiceJob job)
   at RockWeb.Global.Application_Start(Object sender, EventArgs e) in c:\inetpub\wwwroot\App_Code\Global.asax.cs:line 246"
1/17/2019 11:24:38 PM,System.ComponentModel.Win32Exception,"The wait operation timed out",""
1/17/2019 11:24:38 PM,System.Data.SqlClient.SqlException,"Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.","   at System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   at System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   at System.Data.SqlClient.SqlDataReader.TryConsumeMetaData()
   at System.Data.SqlClient.SqlDataReader.get_MetaData()
   at System.Data.SqlClient.SqlCommand.FinishExecuteReader(SqlDataReader ds, RunBehavior runBehavior, String resetOptionsString, Boolean isInternal, Boolean forDescribeParameterEncryption)
   at System.Data.SqlClient.SqlCommand.RunExecuteReaderTds(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, Boolean async, Int32 timeout, Task& task, Boolean asyncWrite, Boolean inRetry, SqlDataReader ds, Boolean describeParameterEncryptionRequest)
   at System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method, TaskCompletionSource`1 completion, Int32 timeout, Task& task, Boolean& usedCache, Boolean asyncWrite, Boolean inRetry)
   at System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method)
   at System.Data.SqlClient.SqlCommand.ExecuteReader(CommandBehavior behavior, String method)
   at System.Data.Entity.Infrastructure.Interception.InternalDispatcher`1.Dispatch[TTarget,TInterceptionContext,TResult](TTarget target, Func`3 operation, TInterceptionContext interceptionContext, Action`3 executing, Action`3 executed)
   at System.Data.Entity.Infrastructure.Interception.DbCommandDispatcher.Reader(DbCommand command, DbCommandInterceptionContext interceptionContext)
   at System.Data.Entity.Core.EntityClient.Internal.EntityCommandDefinition.ExecuteStoreCommands(EntityCommand entityCommand, CommandBehavior behavior)"
1/17/2019 11:24:38 PM,System.ComponentModel.Win32Exception,"The wait operation timed out",""
